track_id,popularity,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0eYbzcqWrjE96KAyB5yyRw,11,0.196,2,-17.251,0,0.0409,0.58,0.931,0.153,0.0521,117.458,130053,3
723tcRogdFUdmGE6QhGGVC,8,0.162,9,-17.239,0,0.0334,0.356,0.573,0.105,0.041,168.936,62822,4
0Uwviu43NhGzCatymi56E8,10,0.66,2,-12.043,1,0.0264,0.448,0.879,0.101,0.285,99.985,118574,3
3StXcqxenx47t0YHqQrYvK,23,0.739,2,-12.52,1,0.0358,0.642,0.9,0.113,0.352,119.986,60440,4
69H5I8F2UIWs5INdexHLBG,23,0.433,2,-10.96,1,0.0343,0.85,0.000135,0.105,0.83,152.703,60440,5
22FbCvGEmzHYl16nh74zDg,23,0.503,5,-10.215,0,0.0423,0.0232,0.816,0.0827,0.083,77.949,46768,4
5gJEcvlnr1k0yNXS9xAhub,20,0.407,11,-12.561,0,0.0357,0.377,0.00122,0.355,0.0394,120.152,56682,3
76Kdr5xGThkYQBvDbDmou8,21,0.272,2,-15.136,1,0.0362,0.917,0.738,0.107,0.0696,61.959,73066,4
5Kngj3BM4KAi6yT56Sq5CF,9,0.419,7,-13.539,1,0.0638,0.657,0.86,0.104,0.0899,62.836,77814,4
0s6Boq6VBwpDs0v9203uXQ,16,0.761,0,-12.965,0,0.0643,0.46,0.831,0.0912,0.311,125.948,120496,4
3uaYXuHcY1Glx8T79o27yA,14,0.247,2,-18.532,1,0.0347,0.968,0.635,0.0994,0.0531,95.999,180571,3
1UFwmvipRJMEb85T2kg0UE,11,0.772,5,-7.985,1,0.128,0.725,0.969,0.0824,0.193,179.968,75440,4
4tuSWRyGXTfAaBB36PWJ9l,16,0.629,9,-10.062,0,0.0281,0.12,0.00136,0.105,0.0367,110.048,119000,4
45SmKiLdP4qLLIh27hHfhP,7,0.265,2,-22.154,1,0.0322,0.838,0.929,0.0958,0.0502,94.361,96000,4
7FC1uZj23XRZiLldG3XHTj,5,0.408,7,-13.788,1,0.0512,0.196,0.905,0.156,0.153,134.076,72625,3
4tmBrlcJEYLvobnC1umZJp,5,0.27,9,-23.809,0,0.0563,0.601,0.926,0.0846,0.0351,60.759,62805,3
0xPmU9ywThqed1daikuDRX,4,0.312,3,-32.534,1,0.0503,0.954,0.925,0.101,0.0542,77.066,46875,4
4OUrrky6zu1TXB5PXC2Q32,4,0.611,9,-28.883,1,0.174,0.837,0.828,0.0824,0.34,118.483,57344,4
29yfDNWtkrazQbd4RpEasr,4,0.258,2,-32.744,0,0.0313,0.692,0.385,0.106,0.0599,90.918,71000,4
1iRlyygnRW91SqGfDWsyPg,3,0.509,11,-33.207,1,0.0468,0.977,0.86,0.147,0.276,112.286,86500,4
2tJ9G3KHjso5JRsYBmBXu6,4,0.192,6,-20.175,1,0.0404,0.859,0.953,0.103,0.0347,83.846,117000,3
0lkiiaWeXyOcWrq4aRQlzT,4,0.532,8,-21.849,1,0.04,0.591,0.927,0.249,0.0332,90.017,235000,4
2xkARoqqulOn1IF6gjUDVm,4,0.441,7,-22.993,0,0.0342,0.905,0.901,0.161,0.357,105.085,99669,3
6RKEjvy0sZa7ilHCwQH3YT,3,0.129,5,-38.88,1,0.0385,0.904,0.96,0.0898,0.0449,84.92,47787,3
1fZbtzfzYPEDVPcDXlouIs,3,0.894,2,-15.948,1,0.228,0.00967,0.0544,0.166,0.636,130.034,41500,4
34xMRmV2dPfNnZxi18BiZu,4,0.497,3,-27.955,0,0.0356,0.98,0.965,0.146,0.0785,81.005,42325,3
3lhP1ZtQR17byWaFrR7Cpr,5,0.417,5,-19.073,0,0.0309,0.961,0.777,0.0957,0.237,180.072,113750,3
3bhGTwXcS5B1L8xvyoe8wl,5,0.921,9,-10.907,0,0.0468,0.0747,0.524,0.131,0.374,128.036,99669,4
1jpSzl2ahYC6NyI3EHTHa1,3,0.426,7,-12.067,1,0.0511,0.636,0.614,0.0811,0.234,159.964,232107,4
7CsPIXIbacTAMNlGCuUglp,2,0.782,7,-23.58,0,0.0502,0.313,0.891,0.104,0.896,85.854,37500,4
5xoIv8AyNvHy0bO5szHxP8,2,0.356,2,-7.183,1,0.144,0.019,0.844,0.219,0.341,79.656,88750,4
5VOJNsgQIYmS5NKGSx1ueu,2,0.238,0,-32.066,0,0.0569,0.968,0.623,0.102,0.0318,135.532,52500,1
6p2fGI9aEhqTUNNWr0Qewm,3,0.0841,1,-32.399,0,0.0432,0.969,0.981,0.169,0.0489,172.695,79189,3
2TRJDKTTagQRyxD7L3MLgg,2,0.392,1,-20.378,1,0.0509,0.177,0.833,0.0981,0.0376,131.004,192512,4
7wHQ8izpwqNniBQjNXAT7A,2,0.117,7,-26.263,0,0.038,0.96,0.953,0.111,0.0657,179.2,103765,3
0Rp1ALZtQFdGOAvxzhnnZ3,3,0.34,7,-11.586,0,0.0414,0.244,0.984,0.126,0.0821,134.008,113323,3
3dmLPIfbUGGjdvJRuF0IbK,3,0.174,2,-28.402,0,0.0409,0.992,0.924,0.126,0.0336,125.06,112000,5
41fftoDOTYFmggvoKMyrIU,2,0.212,3,-35.309,1,0.043,0.986,6.92e-05,0.154,0.105,129.372,98304,1
0Nt1UzW3jLsvaUvh2roDdZ,3,0.209,0,-27.056,0,0.0373,0.854,0.839,0.157,0.0405,73.503,113500,1
4Y8R6w0qEfEM7LjAd6RSyJ,6,0.143,2,-23.265,0,0.036,0.772,0.897,0.126,0.0352,140.098,104250,5
4E7ZvMvdNHFEtNo0aXKAey,4,0.071,10,-32.748,1,0.0467,0.963,0.896,0.418,0.0349,57.644,173397,4
2n8Bv4LDG18fHaQs3FVF4a,6,0.422,7,-12.286,0,0.0451,0.905,0.758,0.163,0.227,134.076,137000,3
3efa78gv7X1558eJO2slzS,54,0.678,6,-7.193,0,0.238,0.217,0.0,0.107,0.766,144.955,366228,4
5khLRcjWa3n5OjzY3RJbQe,52,0.907,5,-7.631,0,0.0917,0.0232,8.92e-05,0.221,0.893,109.994,344501,4
3STSMuayXmUAIMjiBxHXp9,33,0.809,1,-10.52,1,0.138,0.216,0.0261,0.648,0.696,149.058,198190,4
317JrLcl1s0i6cXmnEWzR8,58,0.609,5,-8.509,1,0.0419,0.266,0.00191,0.186,0.389,95.069,318599,3
7FcvpZUn7qjSropwRN60vF,22,0.538,4,-5.958,0,0.268,0.156,0.0,0.515,0.795,132.897,224746,4
6FlAt2eLdu0eqiXgVwJIPr,35,0.805,10,-6.639,0,0.125,0.145,1.94e-05,0.156,0.841,82.049,268999,4
2fcGiuEhTyQehcexfD5eTl,30,0.658,2,-7.461,1,0.0498,0.662,0.0,0.0464,0.819,132.933,274112,4
6Crs0KY6mHL9e1YEKNYUAl,44,0.646,0,-7.448,0,0.154,0.107,0.007,0.0815,0.696,103.416,257439,3
1gRfKBQWlVWPTtObpihJ7a,23,0.407,2,-12.079,1,0.0391,0.865,1.11e-06,0.129,0.373,179.806,175286,4
4WyPaZn24aTEowohl4jHA3,49,0.546,2,-10.597,1,0.0351,0.76,2.46e-06,0.0797,0.268,125.969,292200,4
57XTDIN0zrvGJge7qDI9WA,27,0.846,10,-6.781,0,0.129,0.215,0.0,0.0651,0.854,106.547,217779,3
3KeMulXbLDJBQdY5PZbGEh,65,0.815,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,200219,4
5C10OXEl9FAz4hcktww0le,35,0.475,7,-13.157,1,0.0323,0.731,0.000346,0.262,0.215,119.856,365227,4
0Ji90wjSZO620fci7Gx38Q,19,0.759,8,-9.507,1,0.0569,0.301,0.0003,0.214,0.863,114.996,204633,4
3Icnk4l8TPaLVRdp0raK16,34,0.351,2,-11.109,1,0.0408,0.576,1.22e-06,0.108,0.155,135.262,232546,4
7lD7QLuX52ry6HmYKXVYFw,19,0.747,7,-10.011,1,0.0435,0.0262,1.1e-06,0.0421,0.811,135.99,179217,4
6onrKush01FO9MfXfltHWW,24,0.621,6,-9.517,0,0.0273,0.273,0.0,0.216,0.402,109.994,275189,1
0Gja8zsgCA3QqCCdt33GL5,23,0.389,11,-10.814,1,0.0333,0.643,0.0,0.149,0.238,181.768,226507,3
3QRE6gErJeCU906HRNH5im,12,0.321,0,-13.239,0,0.0305,0.63,0.000555,0.0956,0.23,104.687,324283,3
6hxLpI3TkERvRJDGqJZrUv,6,0.664,9,-8.327,1,0.0479,0.0221,2.34e-06,0.0751,0.462,136.035,294118,4
4UjTuOCEzzFJokq79AyGWY,10,0.335,5,-11.224,1,0.0354,0.502,0.0,0.0824,0.345,136.385,272183,3
1tEUxkRg7kqoPLSci6Wjqo,4,0.525,7,-8.237,0,0.061,0.152,0.0,0.0705,0.224,130.039,325829,4
3XzkPn3HtBsM7wSxqLVr8S,8,0.433,0,-9.116,0,0.0341,0.114,0.000128,0.11,0.185,79.981,307300,4
0yQY1KOCiK2Gvae1LojiYB,5,0.463,3,-9.731,1,0.0314,0.903,0.00108,0.109,0.184,134.899,201077,4
1MYM90JGApVMQaENXJcPhJ,26,0.483,10,-9.654,1,0.0331,0.814,0.0,0.681,0.311,133.659,246940,4
6WVeEho4SUj55C4jJOeVax,4,0.797,0,-9.455,1,0.243,0.24,0.0,0.34,0.446,99.978,91659,4
1fl1B8sUmJEtOcEmawoQzz,14,0.476,5,-10.891,1,0.0323,0.112,0.00041,0.108,0.212,159.882,248005,4
5D8bXos6z9wWeJb7XZ2WUw,6,0.361,7,-16.055,0,0.0318,0.958,0.893,0.0857,0.186,134.143,181921,3
7cGmdzeYLWXmYtbvBa8r5i,6,0.696,10,-10.459,1,0.0396,0.266,0.000525,0.168,0.698,120.034,289520,1
6PYYZEWId5J3Kr5Y6TK8bh,9,0.341,2,-11.085,1,0.034,0.912,5.45e-05,0.124,0.14,101.055,253083,3
59TEx7h1w6BjbfcTjHmN5c,4,0.5,0,-10.157,1,0.0333,0.711,0.000735,0.304,0.174,113.025,365189,1
5Tz3UatxDVGRVT320u7nyK,3,0.198,5,-20.281,1,0.0431,0.937,0.693,0.343,0.154,68.374,253952,3
0D7EuKr8DqeJfrSGqTq0Fz,28,0.298,0,-13.448,0,0.0293,0.657,0.0303,0.0976,0.174,104.982,324283,3
0hhT2IOxdYiM8a2xJqCZuL,16,0.658,9,-8.715,1,0.0397,0.0125,4.86e-06,0.105,0.53,136.004,294118,4
1PFVbnDiQG3PIt1KXpc2lG,27,0.333,5,-11.218,1,0.038,0.438,0.0,0.0817,0.267,136.059,272183,3
1LU6ByshzkHEF52aeyeYOu,12,0.499,7,-8.086,0,0.0635,0.174,5.58e-06,0.0681,0.208,128.822,325829,4
2VkXvw1a3qGu4Zq3KS5WxV,31,0.454,0,-8.956,0,0.0356,0.125,0.000195,0.108,0.177,80.016,307300,4
1FSoNSrU7K23tLF9ecVRMv,17,0.312,3,-10.414,1,0.0346,0.83,7.4e-05,0.122,0.124,134.83,200236,4
1lZhjDMWbleTegwRsouVQK,31,0.495,10,-11.408,1,0.0281,0.839,9.54e-06,0.751,0.295,133.941,246940,4
3Zu2stfV0z5x9ja1U44pUb,14,0.839,8,-8.827,1,0.265,0.129,0.0,0.295,0.512,100.023,92835,4
69kT5bXX3cp6V9dC86Tt8n,35,0.461,5,-10.991,1,0.0329,0.125,0.000514,0.106,0.177,159.814,248005,4
1VrHZdOqdJmIgkbqhbjKGe,13,0.371,7,-16.083,0,0.0316,0.959,0.901,0.1,0.191,134.021,181921,3
37OjPRL3jZJicFhHmHi6Ua,16,0.696,10,-10.342,1,0.0349,0.347,0.000254,0.134,0.783,120.009,289511,1
3ufMejozIL7IGWamtmDtsz,22,0.406,2,-9.828,1,0.0311,0.939,1.61e-05,0.12,0.143,132.46,253083,3
38hS0KLc0fVZ8i1uAkkpzF,13,0.418,0,-9.423,1,0.0358,0.645,0.000421,0.223,0.169,112.985,364000,1
124G3IrSKHlKkbSydKjU78,9,0.207,5,-20.276,1,0.0414,0.937,0.662,0.344,0.144,64.79,253952,3
2mAxpMQqoYomh1gnaNeGFE,0,0.82,7,-12.533,1,0.04,0.00769,0.00457,0.0295,0.948,109.612,237006,4
5AYgnzxEsj80a3QrzXnSId,47,0.835,2,-13.026,1,0.0745,0.0305,1.58e-05,0.0956,0.71,100.009,404307,4
4UJkUnfEEL8B2JZ1OQfYOO,53,0.883,2,-10.651,0,0.0426,0.159,0.000158,0.12,0.747,106.02,163426,4
1wbxjQnN7MTk8MKt3SumyY,48,0.365,6,-11.946,1,0.0493,0.774,0.000732,0.0869,0.358,131.815,257726,3
1XFZMenJ30FfGOsj8X5sqf,53,0.676,7,-10.893,1,0.0568,0.566,0.0,0.341,0.533,88.969,246742,4
2ZvWoJ82LKCgD0nU9H5ue5,56,0.236,7,-13.478,1,0.0343,0.916,0.000148,0.087,0.123,76.805,258726,4
3AeOPuf7VfwUsxeQNN9Vsv,38,0.75,7,-9.021,1,0.036,0.164,0.00128,0.107,0.722,100.003,195008,4
2hBBaxbu7oZQSW2wEJmIeJ,29,0.786,7,-9.015,0,0.0596,0.0897,0.0178,0.0931,0.295,93.017,201767,4
4KDh7R28qyCOACE3VmdIg2,31,0.693,10,-11.726,1,0.0329,0.125,0.00172,0.0684,0.639,97.983,244286,4
3vz705l7wsw9xLRQ8B1hXb,31,0.748,0,-9.367,1,0.0913,0.0117,0.0012,0.0753,0.643,116.983,186944,4
7zTrimhtil85dyT7VSpvMA,35,0.271,4,-14.158,1,0.0342,0.703,0.762,0.116,0.115,79.225,166062,4
0H30LYfik21QkjoC7ZxefD,30,0.576,1,-15.253,0,0.0571,0.191,0.0,0.332,0.546,87.962,357433,4
2pYsayWatTCKzTlhWhZGCf,7,0.724,5,-16.62,1,0.0628,0.0289,0.0,0.112,0.561,87.985,276715,4
1P6K7Vuz2iDzqces3Wa7Th,37,0.179,0,-13.983,0,0.0348,0.632,5.33e-06,0.118,0.201,70.015,324283,4
6NDYljUVGfidNXzp0BaTRI,35,0.345,5,-12.496,1,0.0362,0.514,8.87e-06,0.0887,0.294,136.057,274286,3
00KeiS5mQyGd1tvYZVjay7,30,0.611,9,-12.015,1,0.0506,0.0411,0.0,0.121,0.62,136.014,292368,4
1WMTwQPQbTgBYA0EjxYxWy,30,0.433,3,-14.081,1,0.0313,0.854,5.9e-05,0.121,0.207,135.04,201388,4
138nVAT9PmSHTgNY84YMc6,33,0.463,2,-12.33,0,0.03,0.309,3.07e-05,0.107,0.151,160.02,248792,4
182TRxQ1QvV3ubfGoXPAXW,27,0.518,7,-12.975,0,0.0584,0.25,0.0,0.055,0.153,130.049,324053,4
5tpViSGxwFMfkd6bnEWejJ,26,0.47,0,-10.77,1,0.0355,0.602,7.22e-05,0.334,0.157,113.057,363611,1
773qXThL98qSOEXg5WZl2C,32,0.472,10,-14.593,1,0.0316,0.806,5.61e-06,0.211,0.265,133.683,242864,4
5HQlSnCyKCQxFJctyMGhM6,27,0.418,0,-12.998,0,0.0309,0.123,3.1e-06,0.106,0.224,80.015,306917,4
0y9deKKOR6BAK3buNFSFfe,23,0.669,10,-10.845,1,0.035,0.301,0.00378,0.107,0.738,119.993,288147,1
1jhxcf5vS7mSuVj7ZeOPfP,30,0.384,2,-12.909,1,0.0327,0.923,0.000119,0.108,0.129,133.362,256211,3
4VGzyOF2ZUc9rmK2gwSUpv,24,0.82,11,-15.804,0,0.167,0.00882,0.00162,0.3,0.336,100.088,217664,4
5GuuN3i1tWR49D07hqi9u2,23,0.41,5,-20.717,1,0.0367,0.928,0.654,0.337,0.121,80.003,253952,4
5h3gezCl4j7sB0OaAbuL8S,31,0.421,7,-16.988,0,0.0314,0.959,0.925,0.0883,0.175,133.991,181921,3
6LQeZCukTthaqhEwQ9YsB1,5,0.684,8,-8.944,1,0.346,0.0318,0.0,0.459,0.769,88.354,226576,4
3LwHnpctvKyt2o8HjnqE7b,2,0.432,2,-11.604,0,0.0572,0.64,0.0,0.0437,0.476,80.378,188261,3
2SmIxGYFYb4E9q98Z18Mkc,4,0.51,2,-10.8,1,0.0537,0.233,0.000572,0.155,0.3,123.92,182060,3
0q0X63pXIMuiv4n5NQS2CD,3,0.598,2,-9.812,1,0.125,0.104,0.928,0.0944,0.374,175.976,135864,4
3YsAm443I5cvfK4yuL5cUU,9,0.798,11,-9.105,1,0.046,0.106,0.0,0.106,0.923,109.999,259120,4
6bTz0kDN9McWL68b8zMYcs,4,0.462,7,-12.997,1,0.031,0.798,1.56e-06,0.0932,0.159,89.075,267562,4
0eIRNRVSdBuyyE7E88qwJl,4,0.424,5,-8.806,1,0.0764,0.474,0.0,0.197,0.331,140.13,354269,4
1BzWd9kKllW7FTkjpzT8lg,4,0.598,2,-11.61,1,0.0437,0.302,0.0,0.342,0.159,144.051,231946,4
2OiAEA86zojiFhqcAjq6MA,20,0.823,11,-10.228,1,0.0477,0.042,5.46e-06,0.102,0.85,110.005,153310,4
3aegHysUNQvXImDvNMls5x,7,0.508,4,-16.688,0,0.0484,0.0978,0.886,0.0916,0.12,82.541,101090,4
6Z4fxkHn2be9BNNG4EyAKv,5,0.168,0,-20.416,1,0.0446,0.909,0.957,0.118,0.0278,114.406,128543,4
59rANM6ERqlpPDV7MgDmIl,5,0.482,7,-16.439,1,0.0388,0.0382,0.718,0.144,0.37,182.056,144584,1
08R28Qd4eNQUwsW9fdixtn,4,0.502,2,-19.415,1,0.0348,0.44,0.565,0.111,0.0302,99.965,92604,3
2yf5BgiHIFwG3humwptvHJ,5,0.311,6,-20.582,0,0.057,0.371,0.899,0.105,0.039,119.797,280970,4
003bJaa09EH1JkdJvudAVo,5,0.238,7,-15.5,1,0.0826,0.0965,0.831,0.318,0.0377,117.961,176412,3
0tnQhLqa0Vx0xBO5efjTDN,5,0.511,7,-13.941,1,0.0368,0.166,0.786,0.185,0.182,125.502,151896,4
3OVybWIqDOIqEe6vXvsdBM,5,0.197,1,-12.087,1,0.0527,0.056,0.719,0.0413,0.0791,66.019,220779,4
1H3EO40eByLnLmcl0QKIpD,4,0.891,10,-18.575,0,0.195,0.00724,0.737,0.134,0.249,130.04,72738,4
2jMj6FXPRC9uZG9nhRTO9e,7,0.431,5,-11.581,1,0.0376,0.0912,0.885,0.169,0.122,118.081,60905,4
6kAZcPVqIUJEImyzVcDcdz,9,0.156,10,-13.545,1,0.0344,0.456,0.398,0.0799,0.168,175.864,166605,3
5ussR5GZisBGw8C7nE26wt,5,0.401,2,-17.341,1,0.0405,0.0179,0.802,0.134,0.0557,126.967,187675,4
2a5UyH9dUPX5vcfycPpGjL,5,0.208,1,-13.32,1,0.0347,0.217,0.974,0.269,0.0666,172.232,122907,3
2JFmHs9BdzopriIbT1JyXV,9,0.4,7,-15.103,1,0.0409,0.199,0.0803,0.268,0.412,129.335,68585,4
7Jk0xKdYWT8XJ7UVKiV42N,7,0.164,0,-25.003,1,0.0382,0.761,0.705,0.0743,0.0394,147.436,391644,4
3Y5LaJM1c3qirKywiRVAZF,27,0.397,5,-17.35,1,0.0323,0.809,0.948,0.116,0.194,109.121,117035,4
0t5EgOz5Cd0hOllOiHdD7I,27,0.167,4,-15.692,0,0.0346,0.816,0.764,0.448,0.0392,105.64,188928,4
0BpAOFQOovPe8DgbE0Ga8V,19,0.235,9,-16.999,0,0.0527,0.478,0.89,0.174,0.0529,161.822,200896,4
5mDJsMwWeUDJWlIt1B12PQ,26,0.58,7,-11.275,0,0.0608,0.507,0.894,0.0581,0.321,120.098,240437,3
1TMC9Z28ZTcRD4JwzD80tY,15,0.201,10,-17.222,1,0.0363,0.191,0.9,0.109,0.0399,91.508,97728,3
1I26zwlYdmYPTdIsDaD0Hk,15,0.0746,4,-12.35,0,0.0386,0.813,0.989,0.0946,0.113,178.007,60032,4
3wjllbf7Gi0nHUOMbMboat,21,0.532,0,-13.167,1,0.0464,0.748,0.762,0.0824,0.179,129.868,88363,4
21jNtHE0C9dSixhLYvQFsY,15,0.171,0,-17.918,0,0.0508,0.933,0.953,0.128,0.0329,118.483,180789,4
2aTt42p2mFNxso53jihLCB,29,0.408,2,-16.931,0,0.0381,0.69,0.93,0.123,0.264,96.813,85248,4
1r75b4DKRoA1d8dkh2s6Wm,16,0.464,2,-13.347,0,0.0495,0.499,0.932,0.172,0.182,150.148,109632,4
4odqziQzufRLzoRIlGdJGl,15,0.525,7,-12.372,1,0.0491,0.679,0.88,0.131,0.167,110.5,108491,4
0jGIjhrll35p2luOoYG9iC,22,0.579,2,-12.549,0,0.0472,0.784,0.953,0.0542,0.174,109.952,124715,4
2J32GXdTyLy7ocWNq2F9nW,19,0.65,7,-10.694,0,0.218,0.741,0.942,0.08,0.0795,110.974,61611,4
3ZzRbho11RWZfmjCyytTtF,18,0.213,0,-16.715,1,0.0389,0.615,0.959,0.117,0.0363,77.322,66582,1
4hN3gMx4X9nZNgXRzKoYel,21,0.687,0,-10.59,0,0.045,0.643,6.74e-06,0.279,0.451,120.192,277000,4
3tBNTPe57SDis32Ewo3zp0,25,0.742,2,-11.801,1,0.0334,0.523,0.00469,0.109,0.295,129.962,347285,4
1R8OkW6DJ6KTGBoI6xzLMt,15,0.705,4,-13.99,0,0.0621,0.00119,0.00128,0.636,0.106,92.006,305749,4
55j9GMgUsIX6rYtQ3IxKd9,10,0.767,2,-10.119,1,0.0397,0.00204,0.168,0.0994,0.0674,133.101,252954,4
4g1GdYY2RjmbuelVkhVkQr,11,0.713,11,-7.517,0,0.0495,0.0029,1.39e-06,0.932,0.753,135.978,176576,4
0z6W4wh87NG6MLWhsWA8Dx,8,0.104,2,-12.417,0,0.0361,0.609,0.0909,0.0812,0.0887,67.085,180478,4
38ueylzenb5JK5JHDGnWuO,14,0.434,7,-10.116,0,0.0357,0.519,0.0,0.0949,0.0681,97.32,215253,3
7gOLEgc9oDOObwKxJpPBY8,44,0.678,0,-12.06,0,0.042,0.491,1.03e-06,0.274,0.385,120.012,277329,4
76UZxtnQZvglMQQbGFYmWx,56,0.772,2,-11.146,1,0.0371,0.639,0.00203,0.111,0.245,130.052,348207,4
6mHOkhzBmxpI86xqRw5IcY,39,0.691,7,-13.599,1,0.0667,0.00131,0.000138,0.565,0.133,92.016,310169,4
1OveyHP2FJ9bzMCf8JGVL5,36,0.784,2,-9.834,1,0.0434,0.00169,0.0267,0.253,0.0628,133.022,251136,4
0ZV2OU0ciMA1yZS86qv51V,45,0.712,11,-7.517,0,0.0497,0.00297,1.45e-06,0.933,0.753,135.978,176576,4
4zfZi4L6lsf152iSWZo40Q,27,0.238,3,-12.117,1,0.0316,0.545,0.068,0.084,0.0703,70.674,182368,4
7wf1Amky1aNZjbmGzM5FOJ,29,0.53,7,-9.791,0,0.0339,0.665,0.0,0.087,0.0673,65.0,215168,4
2PsLPk17FJoFirQwxIxFCs,11,0.496,2,-20.365,0,0.0375,0.754,0.859,0.33,0.0759,104.996,121943,4
1TGgZcVF9l5GXVM3K10dco,4,0.187,1,-14.074,1,0.0345,0.884,0.844,0.0607,0.0409,76.594,217643,4
0YD1rYOY0JX3yjaePC8mPM,4,0.282,0,-14.486,1,0.0336,0.24,8.9e-05,0.106,0.0878,125.99,337579,3
54oqN1AAq8iMb3ULJQIJka,3,0.312,7,-13.405,0,0.0521,0.504,0.0156,0.13,0.37,156.302,92117,4
4Nv9CQlpIfmzq0Ukdigis5,10,0.325,0,-12.272,1,0.0609,0.291,3.19e-06,0.0364,0.145,98.769,408149,4
5rPV2r7kwCldYuoNxc68IH,4,0.311,7,-11.249,1,0.0532,0.14,0.00197,0.344,0.196,137.794,140297,3
4GvwTQmsWak55Is2BIs78U,3,0.338,2,-12.009,1,0.0314,0.844,0.000102,0.0823,0.108,84.571,138560,4
6mA6S8nyO32Ui4KdZVeQIC,10,0.413,7,-14.148,0,0.0352,0.75,0.615,0.123,0.258,118.012,140000,4
2LtyNHAVhcVk91GeJm1qFH,1,0.585,6,-10.972,1,0.0285,0.153,0.000115,0.0928,0.427,123.992,295706,4
6yGDAUQFCrPZuzB3s5h1BG,0,0.194,11,-18.006,1,0.0368,0.877,0.927,0.157,0.248,94.756,53211,3
4oAngP870jCehFroCQEUCu,0,0.476,0,-9.969,1,0.0272,0.816,0.957,0.135,0.523,103.9,75807,4
6xqRwFRJJAVUk5mPaSBi2h,31,0.406,11,-6.444,0,0.0941,0.415,1.59e-06,0.0876,0.552,197.933,348120,3
6xC11UOjR9cnvxvKLNXqxh,52,0.687,10,-9.127,0,0.154,0.0195,2.59e-06,0.0515,0.73,86.979,385960,4
7yo37XzU6u8zAiC01hssyR,9,0.521,7,-16.345,1,0.0303,0.9,0.943,0.167,0.333,131.088,214000,3
6AwMaa7FDgAAerkEoAlnCl,6,0.552,0,-11.211,1,0.23,0.115,0.938,0.107,0.329,99.934,67500,4
0Tcdl547PB5ntaLWVC2wwN,6,0.231,7,-16.415,0,0.0346,0.73,0.958,0.0865,0.0512,78.497,116000,4
5wVE6nfgX6CTdMmEdY47lt,10,0.334,9,-19.785,1,0.0349,0.813,0.822,0.233,0.384,136.739,70000,3
3suu6A7632qzVH4HcMc5HY,4,0.2,8,-22.437,1,0.0412,0.871,0.887,0.0754,0.0928,128.578,124500,4
3Y76VY7PWu3kbdDR8Em4Q6,4,0.175,9,-17.082,0,0.0396,0.794,0.985,0.107,0.0382,119.464,176780,3
0DV9POBQ14qWJQWTqf1YN9,4,0.353,7,-20.784,1,0.0401,0.898,0.971,0.109,0.0553,162.023,143717,4
7CcTWiXwB5nKGHKBYTJj2S,3,0.0626,1,-19.637,1,0.0368,0.756,0.981,0.143,0.0378,52.693,182000,3
3wZAR2nDUHeRKiuu7b9gQI,4,0.116,9,-18.823,0,0.0357,0.76,0.923,0.112,0.0391,91.876,138500,4
2zHRw1x17b4BbNhsCXRekP,4,0.223,0,-19.463,1,0.0355,0.717,0.914,0.0956,0.0683,83.819,94000,4
541nbyN8qtn5bG7nANcPjP,3,0.195,7,-16.437,0,0.033,0.953,0.939,0.129,0.0394,80.356,178000,4
7aX0m5BcFI8kdO6MwkrXuj,3,0.566,9,-9.159,1,0.134,0.304,0.884,0.0289,0.961,102.525,82000,3
5CfoqGP61sZJbIvpN2vnWh,3,0.844,0,-14.081,0,0.136,0.12,0.0,0.148,0.7,94.959,341290,4
1UT2pjdg3nEAoRevxGLSW8,1,0.844,0,-14.081,0,0.136,0.12,0.0,0.148,0.7,94.959,341290,4
2YIliTwkJ8PfUfbM0cbvG9,6,0.566,0,-17.643,0,0.147,0.108,0.0,0.106,0.749,93.502,340480,4
6351Oy7pbVdX810zlY7Ll0,8,0.2,2,-30.709,1,0.0416,0.859,0.243,0.111,0.0884,132.065,259304,3
4krFVRl2hArfvRNjtog62o,10,0.193,2,-27.633,1,0.043,0.967,0.958,0.111,0.104,86.115,75560,1
5s6QXjZvH27X6dYL5AytV1,3,0.316,0,-15.522,0,0.0377,0.822,0.148,0.212,0.0366,83.608,100227,3
4PQVVnHyRD2ukh0UQ0tP77,3,0.241,0,-24.141,0,0.0435,0.954,0.694,0.0723,0.242,77.376,112293,4
0lqtgw9BoV2VOFFNies17G,5,0.395,2,-19.434,0,0.04,0.94,0.843,0.449,0.398,120.495,265720,3
34mUlCvgCcXykP2wJIjbCl,2,0.125,5,-26.633,0,0.0468,0.962,0.0763,0.186,0.0379,169.594,164053,5
5LaA9b1krAdTd1Y0mxwITn,2,0.366,1,-13.392,1,0.0437,0.826,0.576,0.774,0.242,120.466,94080,3
07BBcnlbiXasEiqG5r5YXR,3,0.212,5,-11.771,1,0.0346,0.823,0.982,0.269,0.143,128.009,71521,4
55AyFMXVCUCimbWlFiq5yD,3,0.28,2,-19.366,0,0.0427,0.918,0.585,0.101,0.105,119.424,1143186,3
